Startdatum,Enddatum,Ort,Anzahl der Waldbrände,Jahreszeit,Dauer,avgtemp_c,maxwind_kph,totalprecip_mm,avghumidity,Waldfläche in Hektar
2017-11-01,2017-11-30,Hamburg,0,3,30,6.236666666666666,18.29666666666667,2.1326666666666667,87.13333333333334,4016
2017-11-01,2017-11-30,Hessen,0,3,30,5.623333333333334,12.973333333333333,4.917666666666666,82.73333333333333,839306
2017-11-01,2017-11-30,Mecklenburg-Vorpommern,0,3,30,6.6366666666666685,28.46,1.8066666666666669,85.1,490225
2017-11-01,2017-11-30,Niedersachsen,0,3,30,5.969999999999999,17.34333333333333,2.056666666666666,87.6,1014470
2017-11-01,2017-11-30,Nordrhein-Westfalen,0,3,30,7.046666666666665,18.500000000000004,2.380000000000001,81.0,849507
2017-11-01,2017-11-30,Rheinland-Pfalz,0,3,30,5.176666666666668,16.88,4.210333333333332,87.26666666666667,805440
2017-11-01,2017-11-30,Saarland,0,3,30,4.62,15.896666666666668,4.120333333333333,89.16666666666667,85623
2017-11-01,2017-11-30,Sachsen,0,3,30,5.233333333333333,18.93,2.635,83.4,495184
2017-11-01,2017-11-30,Sachsen-Anhalt,0,3,30,6.016666666666667,19.02333333333333,1.883333333333333,84.0,456545
2017-11-01,2017-11-30,Schleswig-Holstein,0,3,30,6.346666666666668,20.516666666666666,2.045,85.43333333333334,162014
2017-11-01,2017-11-30,Thuringen,0,3,30,4.756666666666664,19.40333333333333,1.646666666666667,86.53333333333333,527936
2017-12-01,2017-12-31,Baden-Wurttemberg,0,4,31,2.6258064516129034,17.764516129032256,4.081612903225807,84.87096774193549,1352564
2017-12-01,2017-12-31,Bayern,0,4,31,-2.490322580645161,11.067741935483872,5.086774193548387,87.12903225806451,2487176
2017-12-01,2017-12-31,Berlin,0,4,31,3.564516129032259,20.09677419354839,1.2193548387096775,82.35483870967742,15752
2017-12-01,2017-12-31,Brandenburg,0,4,31,3.3903225806451616,20.335483870967742,1.2774193548387098,84.96774193548387,1030796
2017-12-01,2017-12-31,Bremen,0,4,31,3.8096774193548377,23.38387096774193,2.5651612903225804,88.51612903225806,461
2017-12-01,2017-12-31,Hamburg,0,4,31,3.751612903225807,20.57741935483871,2.241935483870967,87.74193548387096,4016
2017-12-01,2017-12-31,Hessen,0,4,31,2.6967741935483875,15.606451612903228,3.2806451612903222,85.03225806451613,839306
2017-12-01,2017-12-31,Mecklenburg-Vorpommern,0,4,31,3.987096774193548,30.52903225806451,1.867741935483871,86.83870967741936,490225
2017-12-01,2017-12-31,Niedersachsen,0,4,31,3.548387096774193,19.54516129032258,1.919354838709678,87.35483870967742,1014470
2017-12-01,2017-12-31,Nordrhein-Westfalen,0,4,31,4.154838709677421,21.703225806451613,3.643225806451612,86.29032258064517,849507
2017-12-01,2017-12-31,Rheinland-Pfalz,0,4,31,2.8000000000000003,20.9516129032258,4.02258064516129,89.2258064516129,805440
2017-12-01,2017-12-31,Saarland,0,4,31,2.35483870967742,20.041935483870965,5.175483870967741,91.38709677419357,85623
2017-12-01,2017-12-31,Sachsen,0,4,31,2.2032258064516133,22.17096774193548,1.8935483870967744,82.35483870967742,495184
2017-12-01,2017-12-31,Sachsen-Anhalt,0,4,31,3.287096774193548,21.0516129032258,1.4870967741935486,83.80645161290323,456545
2017-12-01,2017-12-31,Schleswig-Holstein,0,4,31,4.129032258064516,24.35483870967742,2.1096774193548384,88.09677419354838,162014
2017-12-01,2017-12-31,Thuringen,0,4,31,2.3,22.15161290322581,1.603225806451613,86.29032258064517,527936
2018-01-01,2018-01-31,Baden-Wurttemberg,0,4,31,5.4,18.92258064516129,6.06516129032258,83.51612903225806,1352564
2018-01-01,2018-01-31,Bayern,0,4,31,0.3806451612903226,11.506451612903223,5.892903225806452,87.3225806451613,2487176
2018-01-01,2018-01-31,Berlin,0,4,31,3.612903225806451,21.512903225806447,2.378709677419355,79.80645161290323,15752
2018-01-01,2018-01-31,Brandenburg,0,4,31,3.5967741935483866,21.06774193548387,2.3612903225806448,82.41935483870968,1030796
2018-01-01,2018-01-31,Bremen,0,4,31,3.925806451612903,25.351612903225806,2.7090322580645165,85.0,461
2018-01-01,2018-01-31,Hamburg,0,4,31,3.441935483870968,21.458064516129035,3.4716129032258065,84.61290322580645,4016
2018-01-01,2018-01-31,Hessen,0,4,31,5.664516129032258,16.63225806451613,5.895806451612904,83.90322580645162,839306
2018-01-01,2018-01-31,Mecklenburg-Vorpommern,0,4,31,3.0387096774193543,29.92903225806452,2.79,85.12903225806451,490225
2018-01-01,2018-01-31,Niedersachsen,0,4,31,3.4064516129032265,20.81612903225807,2.72516129032258,84.38709677419355,1014470
2018-01-01,2018-01-31,Nordrhein-Westfalen,0,4,31,5.34516129032258,23.55483870967743,3.4603225806451614,82.16129032258064,849507
2018-01-01,2018-01-31,Rheinland-Pfalz,0,4,31,5.183870967741934,22.95483870967741,5.672258064516128,86.93548387096774,805440
2018-01-01,2018-01-31,Saarland,0,4,31,4.506451612903226,22.003225806451617,6.245806451612904,89.03225806451613,85623
2018-01-01,2018-01-31,Sachsen,1,4,31,3.267741935483871,22.69032258064517,1.6932258064516132,81.80645161290323,495184
2018-01-01,2018-01-31,Sachsen-Anhalt,1,4,31,3.987096774193549,22.24516129032258,1.8741935483870968,81.80645161290323,456545
2018-01-01,2018-01-31,Schleswig-Holstein,0,4,31,2.822580645161291,24.66129032258064,3.1274193548387093,87.35483870967742,162014
2018-01-01,2018-01-31,Thuringen,0,4,31,3.1387096774193544,23.98709677419356,1.838709677419355,85.96774193548387,527936
2018-02-01,2018-02-28,Baden-Wurttemberg,0,4,28,-0.4714285714285712,14.057142857142855,1.553214285714286,73.89285714285714,1352564
2018-02-01,2018-02-28,Bayern,1,4,28,-4.567857142857143,8.507142857142856,1.8942857142857144,90.0,2487176
2018-02-01,2018-02-28,Berlin,0,4,28,-0.4285714285714287,13.935714285714283,0.2785714285714286,65.57142857142857,15752
2018-02-01,2018-02-28,Brandenburg,0,4,28,-0.9321428571428572,14.228571428571431,0.3392857142857143,70.35714285714286,1030796
2018-02-01,2018-02-28,Bremen,0,4,28,-0.5750000000000001,18.242857142857144,0.3535714285714286,74.39285714285714,461
2018-02-01,2018-02-28,Hamburg,0,4,28,-0.6142857142857144,15.535714285714288,0.4535714285714286,76.28571428571429,4016
2018-02-01,2018-02-28,Hessen,2,4,28,-0.2714285714285713,12.87857142857143,1.8767857142857145,74.96428571428571,839306
2018-02-01,2018-02-28,Mecklenburg-Vorpommern,0,4,28,-0.4214285714285714,23.328571428571426,0.325,76.53571428571429,490225
2018-02-01,2018-02-28,Niedersachsen,1,4,28,-0.8642857142857144,14.821428571428571,0.3642857142857142,74.14285714285714,1014470
2018-02-01,2018-02-28,Nordrhein-Westfalen,0,4,28,0.4749999999999997,18.27857142857143,0.7642857142857142,65.67857142857143,849507
2018-02-01,2018-02-28,Rheinland-Pfalz,0,4,28,-0.5357142857142857,17.525,0.9500000000000002,72.21428571428571,805440
2018-02-01,2018-02-28,Saarland,0,4,28,-1.35,17.20714285714286,0.8778571428571429,73.25,85623
2018-02-01,2018-02-28,Sachsen,2,4,28,-1.6857142857142855,15.171428571428573,0.2071428571428571,68.71428571428571,495184
2018-02-01,2018-02-28,Sachsen-Anhalt,0,4,28,-1.0607142857142855,15.096428571428572,0.3142857142857142,69.96428571428571,456545
2018-02-01,2018-02-28,Schleswig-Holstein,0,4,28,-0.4857142857142856,19.375,0.8142857142857144,79.5,162014
2018-02-01,2018-02-28,Thuringen,0,4,28,-2.2,16.910714285714285,0.2285714285714286,72.75,527936
2018-03-01,2018-03-31,Baden-Wurttemberg,1,1,31,4.622580645161292,14.112903225806452,1.4316129032258065,77.48387096774194,1352564
2018-03-01,2018-03-31,Bayern,10,1,31,0.8225806451612904,9.980645161290322,2.3990322580645165,89.16129032258064,2487176
2018-03-01,2018-03-31,Berlin,0,1,31,2.1032258064516127,18.000000000000004,1.8903225806451616,68.25806451612904,15752
2018-03-01,2018-03-31,Brandenburg,8,1,31,1.92258064516129,18.225806451612904,2.051612903225806,73.16129032258064,1030796
2018-03-01,2018-03-31,Bremen,0,1,31,2.8741935483870966,21.6258064516129,1.3709677419354838,73.87096774193549,461
2018-03-01,2018-03-31,Hamburg,0,1,31,1.967741935483871,18.48709677419355,1.6258064516129034,76.2258064516129,4016
2018-03-01,2018-03-31,Hessen,0,1,31,4.716129032258065,12.587096774193547,1.4516129032258065,78.03225806451613,839306
2018-03-01,2018-03-31,Mecklenburg-Vorpommern,0,1,31,0.8483870967741933,24.69354838709678,2.365806451612903,81.12903225806451,490225
2018-03-01,2018-03-31,Niedersachsen,6,1,31,1.7387096774193551,17.73225806451613,1.7516129032258063,75.87096774193549,1014470
2018-03-01,2018-03-31,Nordrhein-Westfalen,1,1,31,4.738709677419355,19.49354838709678,1.802903225806452,69.54838709677419,849507
2018-03-01,2018-03-31,Rheinland-Pfalz,0,1,31,3.95483870967742,17.741935483870968,2.06774193548387,79.90322580645162,805440
2018-03-01,2018-03-31,Saarland,0,1,31,3.280645161290322,17.651612903225804,2.583548387096774,81.03225806451613,85623
2018-03-01,2018-03-31,Sachsen,1,1,31,1.5677419354838709,19.796774193548387,1.825806451612904,75.12903225806451,495184
2018-03-01,2018-03-31,Sachsen-Anhalt,4,1,31,2.125806451612903,18.74838709677419,2.0,74.70967741935483,456545
2018-03-01,2018-03-31,Schleswig-Holstein,0,1,31,1.4935483870967745,22.82258064516129,1.7732258064516129,82.96774193548387,162014
2018-03-01,2018-03-31,Thuringen,0,1,31,1.487096774193548,19.906451612903226,1.8516129032258064,76.48387096774194,527936
2018-04-01,2018-04-30,Baden-Wurttemberg,6,1,30,13.7,14.373333333333331,0.9713333333333334,69.56666666666666,1352564
2018-04-01,2018-04-30,Bayern,25,1,30,10.913333333333332,10.816666666666668,1.919,76.0,2487176
2018-04-01,2018-04-30,Berlin,0,1,30,13.866666666666667,18.676666666666662,1.2866666666666666,64.53333333333333,15752
2018-04-01,2018-04-30,Brandenburg,30,1,30,13.14,17.170000000000005,1.146666666666667,74.03333333333333,1030796
2018-04-01,2018-04-30,Bremen,0,1,30,11.746666666666668,20.413333333333338,2.668333333333333,79.16666666666667,461
2018-04-01,2018-04-30,Hamburg,0,1,30,11.300000000000004,18.49333333333333,2.041666666666667,77.43333333333334,4016
2018-04-01,2018-04-30,Hessen,6,1,30,13.44666666666667,13.64666666666667,1.4400000000000002,70.56666666666666,839306
2018-04-01,2018-04-30,Mecklenburg-Vorpommern,6,1,30,9.573333333333334,23.40666666666667,1.8966666666666667,84.6,490225
2018-04-01,2018-04-30,Niedersachsen,10,1,30,11.6,17.136666666666663,2.042333333333333,76.56666666666666,1014470
2018-04-01,2018-04-30,Nordrhein-Westfalen,6,1,30,13.803333333333336,17.02,1.804,65.43333333333334,849507
2018-04-01,2018-04-30,Rheinland-Pfalz,0,1,30,12.73,16.78666666666667,1.393333333333333,74.43333333333334,805440
2018-04-01,2018-04-30,Saarland,0,1,30,11.98333333333333,16.609999999999996,1.761,75.5,85623
2018-04-01,2018-04-30,Sachsen,9,1,30,13.45,19.076666666666668,1.2220000000000002,71.16666666666667,495184
2018-04-01,2018-04-30,Sachsen-Anhalt,3,1,30,13.17,17.939999999999998,1.2773333333333337,74.43333333333334,456545
2018-04-01,2018-04-30,Schleswig-Holstein,0,1,30,9.026666666666667,22.63,2.7426666666666666,82.33333333333333,162014
2018-04-01,2018-04-30,Thuringen,1,1,30,12.153333333333336,17.86666666666667,1.2033333333333334,74.36666666666666,527936
2018-05-01,2018-05-31,Baden-Wurttemberg,0,1,31,16.50967741935484,11.609677419354838,2.4558064516129035,74.70967741935483,1352564
2018-05-01,2018-05-31,Bayern,16,1,31,14.190322580645162,9.635483870967745,3.92,81.54838709677419,2487176
2018-05-01,2018-05-31,Berlin,1,1,31,18.56451612903226,17.39032258064516,0.3925806451612903,56.58064516129032,15752
2018-05-01,2018-05-31,Brandenburg,103,1,31,17.506451612903223,16.60967741935484,0.4870967741935483,67.48387096774194,1030796
2018-05-01,2018-05-31,Bremen,0,1,31,16.412903225806453,17.438709677419347,0.8916129032258064,76.25806451612904,461
2018-05-01,2018-05-31,Hamburg,0,1,31,16.690322580645162,17.72258064516129,0.8709677419354839,70.41935483870968,4016
2018-05-01,2018-05-31,Hessen,9,1,31,16.27741935483871,10.64516129032258,2.553870967741936,76.51612903225806,839306
2018-05-01,2018-05-31,Mecklenburg-Vorpommern,4,1,31,14.91935483870968,21.56774193548388,0.4648387096774193,79.48387096774194,490225
2018-05-01,2018-05-31,Niedersachsen,35,1,31,16.548387096774192,16.670967741935485,0.641290322580645,70.2258064516129,1014470
2018-05-01,2018-05-31,Nordrhein-Westfalen,6,1,31,17.56129032258065,15.829032258064512,1.140967741935484,64.61290322580645,849507
2018-05-01,2018-05-31,Rheinland-Pfalz,3,1,31,16.16774193548387,13.612903225806456,2.45,77.45161290322581,805440
2018-05-01,2018-05-31,Saarland,0,1,31,15.41935483870968,13.848387096774193,2.4490322580645163,76.6774193548387,85623
2018-05-01,2018-05-31,Sachsen,31,1,31,16.477419354838712,16.203225806451613,1.0167741935483872,75.38709677419355,495184
2018-05-01,2018-05-31,Sachsen-Anhalt,29,1,31,17.17741935483871,16.28709677419355,0.6458064516129033,72.03225806451613,456545
2018-05-01,2018-05-31,Schleswig-Holstein,0,1,31,14.82258064516129,19.29677419354838,0.6548387096774194,76.87096774193549,162014
2018-05-01,2018-05-31,Thuringen,4,1,31,15.467741935483868,16.980645161290322,1.1722580645161291,78.19354838709677,527936
2018-06-01,2018-06-30,Baden-Wurttemberg,3,2,30,19.37333333333334,11.356666666666667,0.8539999999999999,74.1,1352564
2018-06-01,2018-06-30,Bayern,14,2,30,16.226666666666667,8.883333333333335,6.1320000000000014,83.43333333333334,2487176
2018-06-01,2018-06-30,Berlin,1,2,30,19.87,16.796666666666667,1.0076666666666665,60.5,15752
2018-06-01,2018-06-30,Brandenburg,70,2,30,18.76333333333333,15.800000000000004,1.3266666666666669,70.86666666666666,1030796
2018-06-01,2018-06-30,Bremen,0,2,30,17.206666666666663,17.973333333333336,0.9463333333333336,80.96666666666667,461
2018-06-01,2018-06-30,Hamburg,0,2,30,17.64,16.613333333333333,1.1940000000000002,74.76666666666667,4016
2018-06-01,2018-06-30,Hessen,9,2,30,19.110000000000003,11.183333333333334,1.6283333333333334,76.36666666666666,839306
2018-06-01,2018-06-30,Mecklenburg-Vorpommern,11,2,30,17.119999999999997,21.000000000000004,0.85,79.6,490225
2018-06-01,2018-06-30,Niedersachsen,17,2,30,17.689999999999994,15.473333333333336,0.8243333333333333,74.63333333333334,1014470
2018-06-01,2018-06-30,Nordrhein-Westfalen,19,2,30,18.40666666666667,15.426666666666671,1.4256666666666669,70.83333333333333,849507
2018-06-01,2018-06-30,Rheinland-Pfalz,3,2,30,18.25333333333333,12.263333333333332,1.6706666666666667,80.23333333333333,805440
2018-06-01,2018-06-30,Saarland,0,2,30,17.39,12.166666666666664,2.4976666666666665,80.56666666666666,85623
2018-06-01,2018-06-30,Sachsen,21,2,30,18.363333333333333,16.74,1.3766666666666665,76.86666666666666,495184
2018-06-01,2018-06-30,Sachsen-Anhalt,22,2,30,18.74666666666667,15.81333333333333,1.039,73.73333333333333,456545
2018-06-01,2018-06-30,Schleswig-Holstein,1,2,30,16.543333333333333,19.356666666666666,0.9913333333333332,76.6,162014
2018-06-01,2018-06-30,Thuringen,4,2,30,17.31,15.793333333333337,0.3406666666666665,80.2,527936
2018-07-01,2018-07-31,Baden-Wurttemberg,7,2,31,22.34193548387097,10.2,0.8258064516129033,64.41935483870968,1352564
2018-07-01,2018-07-31,Bayern,29,2,31,17.509677419354844,8.903225806451612,3.8064516129032255,79.7741935483871,2487176
2018-07-01,2018-07-31,Berlin,4,2,31,22.587096774193547,14.458064516129031,2.0216129032258063,54.83870967741935,15752
2018-07-01,2018-07-31,Brandenburg,116,2,31,21.793548387096777,13.774193548387096,0.516774193548387,62.41935483870968,1030796
2018-07-01,2018-07-31,Bremen,0,2,31,20.151612903225804,17.596774193548388,0.4451612903225806,69.06451612903226,461
2018-07-01,2018-07-31,Hamburg,0,2,31,20.58387096774194,15.812903225806451,0.5774193548387095,64.19354838709677,4016
2018-07-01,2018-07-31,Hessen,51,2,31,22.13870967741936,10.435483870967742,0.8580645161290323,65.3225806451613,839306
2018-07-01,2018-07-31,Mecklenburg-Vorpommern,16,2,31,19.9483870967742,18.970967741935485,0.9196774193548386,73.93548387096774,490225
2018-07-01,2018-07-31,Niedersachsen,57,2,31,20.6483870967742,14.777419354838711,0.4387096774193548,63.80645161290322,1014470
2018-07-01,2018-07-31,Nordrhein-Westfalen,56,2,31,22.303225806451607,14.229032258064514,0.5703225806451613,57.83870967741935,849507
2018-07-01,2018-07-31,Rheinland-Pfalz,17,2,31,21.63870967741935,10.880645161290325,0.6283870967741936,69.90322580645162,805440
2018-07-01,2018-07-31,Saarland,0,2,31,20.735483870967744,10.893548387096777,1.0306451612903225,69.7741935483871,85623
2018-07-01,2018-07-31,Sachsen,61,2,31,20.83225806451613,14.838709677419352,0.993548387096774,68.12903225806451,495184
2018-07-01,2018-07-31,Sachsen-Anhalt,72,2,31,21.83225806451613,14.1,0.728709677419355,62.03225806451613,456545
2018-07-01,2018-07-31,Schleswig-Holstein,5,2,31,19.47741935483871,18.345161290322583,0.5122580645161291,68.54838709677419,162014
2018-07-01,2018-07-31,Thuringen,19,2,31,20.17096774193548,13.025806451612905,0.9641935483870968,70.93548387096774,527936
2018-08-01,2018-08-31,Baden-Wurttemberg,8,2,31,21.98387096774193,11.900000000000004,0.838709677419355,65.09677419354838,1352564
2018-08-01,2018-08-31,Bayern,30,2,31,18.8,8.641935483870967,6.066774193548387,80.6774193548387,2487176
2018-08-01,2018-08-31,Berlin,1,2,31,22.967741935483872,16.274193548387096,0.7903225806451611,52.16129032258065,15752
2018-08-01,2018-08-31,Brandenburg,133,2,31,21.574193548387097,15.258064516129034,1.0480645161290325,60.87096774193548,1030796
2018-08-01,2018-08-31,Bremen,0,2,31,19.68064516129032,19.000000000000004,1.4451612903225808,67.6774193548387,461
2018-08-01,2018-08-31,Hamburg,0,2,31,19.945161290322584,16.358064516129033,1.303225806451613,65.16129032258064,4016
2018-08-01,2018-08-31,Hessen,41,2,31,21.7258064516129,11.251612903225809,1.2258064516129032,67.16129032258064,839306
2018-08-01,2018-08-31,Mecklenburg-Vorpommern,25,2,31,19.780645161290323,22.94193548387097,1.5406451612903225,69.7741935483871,490225
2018-08-01,2018-08-31,Niedersachsen,23,2,31,20.21612903225807,15.761290322580644,1.0870967741935484,63.58064516129032,1014470
2018-08-01,2018-08-31,Nordrhein-Westfalen,47,2,31,20.93870967741936,16.825806451612905,1.4796774193548383,59.45161290322581,849507
2018-08-01,2018-08-31,Rheinland-Pfalz,11,2,31,20.845161290322583,12.845161290322585,1.3316129032258064,69.3225806451613,805440
2018-08-01,2018-08-31,Saarland,0,2,31,19.793548387096767,12.49032258064516,1.3270967741935484,69.83870967741936,85623
2018-08-01,2018-08-31,Sachsen,55,2,31,21.86451612903226,15.00967741935484,0.9287096774193548,65.90322580645162,495184
2018-08-01,2018-08-31,Sachsen-Anhalt,19,2,31,21.89032258064516,15.77096774193548,1.0593548387096774,59.61290322580645,456545
2018-08-01,2018-08-31,Schleswig-Holstein,1,2,31,18.24516129032258,20.225806451612904,2.234193548387097,74.19354838709677,162014
2018-08-01,2018-08-31,Thuringen,11,2,31,20.10322580645161,16.206451612903226,0.5706451612903226,67.09677419354838,527936
2018-09-01,2018-09-30,Baden-Wurttemberg,2,3,30,17.23,11.14,1.34,66.5,1352564
2018-09-01,2018-09-30,Bayern,1,3,30,14.133333333333333,8.67,4.415666666666668,80.1,2487176
2018-09-01,2018-09-30,Berlin,1,3,30,17.709999999999997,16.366666666666664,1.222,58.36666666666667,15752
2018-09-01,2018-09-30,Brandenburg,34,3,30,16.729999999999997,15.78666666666667,1.1183333333333332,66.0,1030796
2018-09-01,2018-09-30,Bremen,0,3,30,15.576666666666666,19.416666666666668,0.9133333333333334,71.83333333333333,461
2018-09-01,2018-09-30,Hamburg,0,3,30,15.603333333333332,18.126666666666665,0.8266666666666667,71.2,4016
2018-09-01,2018-09-30,Hessen,17,3,30,17.25,10.66,1.0156666666666667,67.7,839306
2018-09-01,2018-09-30,Mecklenburg-Vorpommern,8,3,30,15.70666666666667,24.14333333333333,1.0153333333333334,73.8,490225
2018-09-01,2018-09-30,Niedersachsen,16,3,30,15.663333333333334,16.716666666666665,0.6933333333333335,70.33333333333333,1014470
