Startdatum,Enddatum,Ort,Jahreszeit,Dauer,avgtemp_c,maxwind_kph,totalprecip_mm,avghumidity,Waldfläche in Hektar,Anzahl der Waldbrände
2013-06-01,2013-06-30,Baden-Wurttemberg,2,30,16.4,13.6,3.5,78.8,1352564,0
2021-11-01,2021-11-30,Berlin,3,30,6.6,16.5,2.3,81.5,15776,0
2021-08-01,2021-08-31,Saarland,2,31,15.7,13.6,2.8,82.8,87481,0
2022-09-01,2022-09-30,Niedersachsen,3,30,13.9,14.2,2.5,72.7,1032694,102
2013-04-01,2013-04-30,Saarland,1,30,7.6,16.7,3.0,81.3,85623,0
2011-12-01,2011-12-31,Bayern,4,31,-0.4,14.2,4.8,85.8,2487176,0
2011-05-01,2011-05-31,Sachsen,1,31,14.1,15.3,1.6,71.8,495184,37
2010-03-01,2010-03-31,Schleswig-Holstein,1,31,3.5,22.9,1.5,86.8,162014,0
2015-02-01,2015-02-28,Thuringen,4,28,0.0,13.9,0.3,89.3,527936,0
2014-07-01,2014-07-31,Sachsen,2,31,20.1,11.7,3.4,74.7,495184,10
2014-01-01,2014-01-31,Hamburg,4,31,1.0,25.0,1.9,90.3,4016,0
2016-05-01,2016-05-31,Brandenburg,1,31,14.9,19.6,1.4,74.4,1030796,71
2015-11-01,2015-11-30,Hessen,3,30,8.2,15.6,3.6,79.8,839306,3
2010-01-01,2010-01-31,Bremen,4,31,-3.2,21.9,1.0,93.1,461,0
2018-05-01,2018-05-31,Saarland,1,31,15.4,13.8,2.4,76.7,85623,0
2015-08-01,2015-08-31,Hamburg,2,31,19.5,18.7,3.7,67.9,4016,0
2014-05-01,2014-05-31,Hamburg,1,31,12.5,18.4,2.2,81.1,4016,0
2013-07-01,2013-07-31,Nordrhein-Westfalen,2,31,19.8,13.9,1.0,75.5,849507,15
2019-01-01,2019-01-31,Brandenburg,4,31,1.6,20.7,1.9,79.5,1030796,0
2015-12-01,2015-12-31,Sachsen,4,31,5.4,23.0,1.0,82.1,495184,0
2012-12-01,2012-12-31,Schleswig-Holstein,4,31,0.7,26.3,3.0,91.9,162014,0
2010-04-01,2010-04-30,Berlin,1,30,9.1,17.1,0.6,68.5,15752,2
2014-06-01,2014-06-30,Hamburg,2,30,15.7,16.1,1.6,80.2,4016,0
2020-05-01,2020-05-31,Schleswig-Holstein,1,31,10.3,21.4,1.0,77.4,162014,0
2019-07-01,2019-07-31,Thuringen,2,31,18.1,15.5,1.4,76.3,527936,9
2014-05-01,2014-05-31,Bayern,1,31,10.1,11.6,7.7,84.3,2487176,10
2015-10-01,2015-10-31,Saarland,3,31,8.3,13.5,0.9,84.3,85623,0
2016-01-01,2016-01-31,Schleswig-Holstein,4,31,1.0,27.3,2.5,86.4,162014,0
2020-01-01,2020-01-31,Berlin,4,31,4.3,18.7,1.4,81.4,15752,0
2015-01-01,2015-01-31,Saarland,4,31,1.0,20.5,4.0,91.5,85623,0
2012-01-01,2012-01-31,Thuringen,4,31,0.6,21.1,2.3,89.6,527936,0
2010-02-01,2010-02-28,Brandenburg,4,28,-1.2,19.4,1.3,97.1,1030796,0
2013-07-01,2013-07-31,Sachsen,2,31,20.0,13.2,1.5,70.1,495184,12
2010-03-01,2010-03-31,Brandenburg,1,31,4.5,20.8,1.7,81.2,1030796,4
2022-04-01,2022-04-30,Hessen,1,30,9.2,16.2,3.1,76.8,841562,8
2012-09-01,2012-09-30,Sachsen,3,30,14.6,14.0,1.5,72.6,495184,2
2014-10-01,2014-10-31,Niedersachsen,3,31,12.3,16.2,1.8,87.6,1014470,4
2019-09-01,2019-09-30,Bayern,3,30,13.0,8.2,3.9,84.9,2487176,3
2019-12-01,2019-12-31,Berlin,4,31,4.5,17.7,1.0,80.8,15752,0
2012-10-01,2012-10-31,Nordrhein-Westfalen,3,31,9.7,17.7,3.3,82.2,849507,0
2018-12-01,2018-12-31,Nordrhein-Westfalen,4,31,5.7,20.8,3.4,80.4,849507,0
2022-09-01,2022-09-30,Mecklenburg-Vorpommern,3,30,14.1,20.8,2.6,71.1,495207,5
2011-04-01,2011-04-30,Hamburg,1,30,11.3,20.1,0.4,74.7,4016,0
2014-02-01,2014-02-28,Baden-Wurttemberg,4,28,4.7,16.4,2.6,81.2,1352564,0
2017-06-01,2017-06-30,Bayern,2,30,16.7,10.8,5.5,81.9,2487176,6
2010-10-01,2010-10-31,Rheinland-Pfalz,3,31,8.3,14.6,1.5,83.8,805440,0
2018-11-01,2018-11-30,Hessen,3,30,6.8,9.5,0.9,76.9,839306,2
2013-04-01,2013-04-30,Bayern,1,30,6.9,11.0,1.5,84.1,2487176,4
2022-06-01,2022-06-30,Niedersachsen,2,30,17.5,15.7,1.6,68.5,1032694,63
2017-01-01,2017-01-31,Berlin,4,31,-1.8,16.6,1.4,92.2,15752,0
2012-12-01,2012-12-31,Nordrhein-Westfalen,4,31,3.1,25.0,3.9,92.5,849507,0
2019-03-01,2019-03-31,Schleswig-Holstein,1,31,6.0,28.3,3.6,82.7,162014,0
2019-07-01,2019-07-31,Niedersachsen,2,31,18.1,15.3,2.3,76.2,1014470,84
2020-11-01,2020-11-30,Bayern,3,30,4.6,6.7,1.1,74.9,2487176,0
2010-08-01,2010-08-31,Thuringen,2,31,16.3,15.5,4.7,78.6,527936,0
2022-11-01,2022-11-30,Saarland,3,30,7.1,15.0,3.6,88.6,87481,0
2020-07-01,2020-07-31,Hessen,2,31,20.2,10.4,1.4,71.9,839306,11
2015-02-01,2015-02-28,Bremen,4,28,2.2,22.6,1.1,85.7,461,0
2010-12-01,2010-12-31,Schleswig-Holstein,4,31,-3.6,22.8,1.3,93.8,162014,0
2015-12-01,2015-12-31,Brandenburg,4,31,6.7,25.0,1.1,83.8,1030796,3
2015-03-01,2015-03-31,Baden-Wurttemberg,1,31,6.1,16.4,1.7,79.9,1352564,2
2013-08-01,2013-08-31,Saarland,2,31,17.6,12.4,1.5,71.9,85623,0
2013-02-01,2013-02-28,Schleswig-Holstein,4,28,-0.3,21.1,1.1,90.5,162014,0
2010-12-01,2010-12-31,Bremen,4,31,-4.3,21.1,1.6,95.6,461,0
2011-07-01,2011-07-31,Sachsen-Anhalt,2,31,17.2,17.6,5.0,76.6,456545,1
2015-07-01,2015-07-31,Bremen,2,31,18.2,24.5,3.7,71.5,461,0
2022-03-01,2022-03-31,Schleswig-Holstein,1,31,4.9,18.0,0.3,69.1,162582,0
2022-06-01,2022-06-30,Nordrhein-Westfalen,2,30,17.9,16.1,2.6,68.6,845939,19
2015-07-01,2015-07-31,Sachsen-Anhalt,2,31,20.5,22.6,1.9,61.7,456545,32
2016-06-01,2016-06-30,Saarland,2,30,15.6,14.4,5.5,88.3,85623,0
2010-02-01,2010-02-28,Baden-Wurttemberg,4,28,0.6,18.5,2.7,94.3,1352564,0
2022-11-01,2022-11-30,Schleswig-Holstein,3,30,7.2,22.8,2.3,85.0,162582,0
2012-11-01,2012-11-30,Berlin,3,30,5.2,16.6,1.6,89.1,15752,0
2013-06-01,2013-06-30,Berlin,2,30,17.4,17.5,2.4,68.6,15752,0
2021-09-01,2021-09-30,Mecklenburg-Vorpommern,3,30,15.5,21.2,1.7,75.4,495207,1
2021-11-01,2021-11-30,Hamburg,3,30,7.0,16.9,1.5,85.1,4270,0
2017-12-01,2017-12-31,Baden-Wurttemberg,4,31,2.6,17.8,4.1,84.9,1352564,0
2014-12-01,2014-12-31,Thuringen,4,31,1.5,20.9,1.5,89.8,527936,0
2014-02-01,2014-02-28,Sachsen-Anhalt,4,28,4.3,20.2,0.5,80.5,456545,2
2011-03-01,2011-03-31,Bayern,1,31,2.9,12.1,2.3,80.6,2487176,8
2020-11-01,2020-11-30,Rheinland-Pfalz,3,30,6.7,13.4,0.9,84.6,805440,0
2019-06-01,2019-06-30,Mecklenburg-Vorpommern,2,30,18.6,21.6,3.0,80.4,490225,25
2022-11-01,2022-11-30,Baden-Wurttemberg,3,30,8.1,13.0,3.0,82.4,1353043,0
2020-12-01,2020-12-31,Hamburg,4,31,3.5,16.7,2.8,89.5,4016,0
2018-11-01,2018-11-30,Sachsen-Anhalt,3,30,5.8,15.2,0.4,77.9,456545,0
2015-06-01,2015-06-30,Hamburg,2,30,14.8,21.5,1.3,71.7,4016,0
2012-06-01,2012-06-30,Hamburg,2,30,14.0,18.3,2.9,87.6,4016,0
2014-12-01,2014-12-31,Rheinland-Pfalz,4,31,2.6,18.2,2.5,92.7,805440,0
2022-11-01,2022-11-30,Rheinland-Pfalz,3,30,7.7,16.7,3.5,87.0,807783,0
2013-04-01,2013-04-30,Thuringen,1,30,6.8,14.2,1.7,83.2,527936,2
2022-01-01,2022-01-31,Niedersachsen,4,31,4.0,20.9,1.3,84.6,1032694,0
2016-05-01,2016-05-31,Berlin,1,31,15.3,17.8,1.1,71.5,15752,2
2016-01-01,2016-01-31,Hessen,4,31,2.6,16.0,4.3,87.7,839306,0
2017-06-01,2017-06-30,Mecklenburg-Vorpommern,2,30,16.2,25.5,4.7,81.2,490225,1
2021-10-01,2021-10-31,Baden-Wurttemberg,3,31,10.6,11.5,2.0,75.4,1353043,1
2018-01-01,2018-01-31,Mecklenburg-Vorpommern,4,31,3.0,29.9,2.8,85.1,490225,0
2022-08-01,2022-08-31,Thuringen,2,31,20.7,14.2,1.3,58.1,540752,19
2016-10-01,2016-10-31,Bremen,3,31,9.2,17.1,1.0,85.4,461,0
2022-06-01,2022-06-30,Berlin,2,30,20.3,16.4,1.2,55.6,15776,8
2018-06-01,2018-06-30,Brandenburg,2,30,18.8,15.8,1.3,70.9,1030796,70
2010-11-01,2010-11-30,Baden-Wurttemberg,3,30,4.9,14.9,3.7,91.3,1352564,0
2018-12-01,2018-12-31,Niedersachsen,4,31,4.9,19.1,1.9,86.3,1014470,0
2014-12-01,2014-12-31,Sachsen,4,31,2.0,20.1,1.8,87.5,495184,1
2022-08-01,2022-08-31,Rheinland-Pfalz,2,31,22.3,14.7,1.2,51.5,807783,60
2014-07-01,2014-07-31,Sachsen-Anhalt,2,31,20.9,12.9,4.3,70.1,456545,3
2020-01-01,2020-01-31,Thuringen,4,31,2.6,17.3,0.8,86.0,527936,0
2019-11-01,2019-11-30,Sachsen,3,30,6.2,16.0,1.3,83.7,495184,0
2021-07-01,2021-07-31,Niedersachsen,2,31,19.0,13.7,1.7,76.6,1032694,18
2010-07-01,2010-07-31,Berlin,2,31,22.8,13.6,2.1,57.5,15752,0
2022-04-01,2022-04-30,Bremen,1,30,7.6,22.1,1.8,76.7,436,0
2011-04-01,2011-04-30,Sachsen-Anhalt,1,30,12.1,16.9,0.9,70.1,456545,10
2010-07-01,2010-07-31,Mecklenburg-Vorpommern,2,31,21.4,17.0,0.8,63.9,490225,19
2017-08-01,2017-08-31,Hamburg,2,31,17.4,16.2,2.0,77.0,4016,0
2017-08-01,2017-08-31,Brandenburg,2,31,19.0,15.2,1.6,72.5,1030796,11
2018-09-01,2018-09-30,Baden-Wurttemberg,3,30,17.2,11.1,1.3,66.5,1352564,2
2013-01-01,2013-01-31,Rheinland-Pfalz,4,31,0.4,14.6,1.9,92.3,805440,0
2013-04-01,2013-04-30,Brandenburg,1,30,7.9,17.2,1.1,81.4,1030796,13
2018-12-01,2018-12-31,Baden-Wurttemberg,4,31,4.2,17.3,4.6,80.3,1352564,0
2021-01-01,2021-01-31,Hamburg,4,31,1.2,18.1,2.8,88.1,4270,0
2021-07-01,2021-07-31,Mecklenburg-Vorpommern,2,31,18.9,20.3,2.5,77.0,495207,3
2012-02-01,2012-02-29,Brandenburg,4,1,-2.4,20.0,0.9,88.6,1030796,0
2016-01-01,2016-01-31,Berlin,4,31,-0.2,18.2,1.5,90.5,15752,0
2021-10-01,2021-10-31,Thuringen,3,31,9.1,17.2,1.1,76.8,540752,0
2018-11-01,2018-11-30,Berlin,3,30,6.3,16.0,0.8,75.9,15752,1
2020-10-01,2020-10-31,Niedersachsen,3,31,10.8,18.1,1.8,80.9,1014470,2
2022-05-01,2022-05-31,Bayern,1,31,13.3,9.5,4.3,81.9,2492436,2
2012-05-01,2012-05-31,Bremen,1,31,13.6,17.6,1.9,83.1,461,0
2016-11-01,2016-11-30,Thuringen,3,30,3.1,13.6,1.3,85.1,527936,0
2020-10-01,2020-10-31,Bayern,3,31,7.3,9.0,5.1,84.2,2487176,0
2014-08-01,2014-08-31,Baden-Wurttemberg,2,31,16.9,14.8,3.7,77.4,1352564,1
2022-08-01,2022-08-31,Sachsen,2,31,20.9,12.9,2.5,59.5,494914,30
2013-03-01,2013-03-31,Thuringen,1,31,-2.6,14.8,1.1,92.8,527936,0
2022-01-01,2022-01-31,Brandenburg,4,31,3.6,22.7,1.2,84.9,1034252,0
2019-05-01,2019-05-31,Saarland,1,31,10.6,13.5,3.2,79.8,85623,1
2011-05-01,2011-05-31,Hessen,1,31,15.2,12.2,1.0,72.9,839306,18
2018-08-01,2018-08-31,Berlin,2,31,23.0,16.3,0.8,52.2,15752,1
2017-07-01,2017-07-31,Schleswig-Holstein,2,31,16.0,19.9,3.6,81.5,162014,0
2021-07-01,2021-07-31,Hessen,2,31,18.6,11.3,7.2,82.8,841562,2
2020-05-01,2020-05-31,Bayern,1,31,10.7,9.4,4.2,81.6,2487176,9
2019-06-01,2019-06-30,Rheinland-Pfalz,2,30,19.4,15.3,1.6,76.6,805440,5
2013-05-01,2013-05-31,Baden-Wurttemberg,1,31,11.2,14.0,5.0,85.0,1352564,0
2022-08-01,2022-08-31,Saarland,2,31,21.6,13.7,1.1,52.2,87481,14
2020-04-01,2020-04-30,Mecklenburg-Vorpommern,1,30,8.2,21.0,0.5,74.7,490225,14
2012-07-01,2012-07-31,Niedersachsen,2,31,16.8,16.8,2.8,85.9,1014470,1
2019-09-01,2019-09-30,Brandenburg,3,30,15.1,16.3,2.3,74.4,1030796,27
2019-02-01,2019-02-28,Hessen,4,28,5.4,12.1,1.1,71.5,839306,3
2010-10-01,2010-10-31,Berlin,3,31,8.0,16.3,0.6,84.0,15752,0
2018-01-01,2018-01-31,Schleswig-Holstein,4,31,2.8,24.7,3.1,87.4,162014,0
2020-06-01,2020-06-30,Berlin,2,30,19.5,17.6,1.4,61.6,15752,2
2017-02-01,2017-02-28,Nordrhein-Westfalen,4,28,4.5,23.4,2.1,87.4,849507,1
2022-09-01,2022-09-30,Saarland,3,30,13.7,14.4,5.2,75.2,87481,0
2013-06-01,2013-06-30,Brandenburg,2,30,17.1,16.5,2.0,73.1,1030796,24
2019-06-01,2019-06-30,Berlin,2,30,23.4,17.6,1.3,56.7,15752,11
2010-12-01,2010-12-31,Rheinland-Pfalz,4,31,-3.1,16.0,4.4,97.5,805440,0
2015-12-01,2015-12-31,Saarland,4,31,5.7,18.7,1.5,92.2,85623,0
2013-03-01,2013-03-31,Baden-Wurttemberg,1,31,2.1,12.8,1.2,83.2,1352564,1
2021-06-01,2021-06-30,Thuringen,2,30,18.2,12.0,3.5,81.2,540752,2
2020-02-01,2020-02-29,Rheinland-Pfalz,4,29,5.3,28.8,6.3,83.5,805440,0
2011-01-01,2011-01-31,Hamburg,4,31,0.8,19.4,1.5,94.9,4016,0
2011-07-01,2011-07-31,Hamburg,2,31,16.1,18.1,3.2,87.9,4016,0
2013-12-01,2013-12-31,Schleswig-Holstein,4,31,5.3,29.6,2.8,89.5,162014,0
2012-02-01,2012-02-29,Baden-Wurttemberg,4,29,-2.8,13.6,1.1,81.6,1352564,2
2010-08-01,2010-08-31,Rheinland-Pfalz,2,31,16.7,15.7,3.9,78.0,805440,1
2011-01-01,2011-01-31,Rheinland-Pfalz,4,31,0.9,15.5,2.6,93.5,805440,0
2014-05-01,2014-05-31,Brandenburg,1,31,13.4,17.9,3.1,74.5,1030796,4
2022-01-01,2022-01-31,Hessen,4,31,2.9,14.2,2.3,83.1,841562,1
2017-07-01,2017-07-31,Thuringen,2,31,17.6,15.8,3.9,81.5,527936,1
2019-02-01,2019-02-28,Hamburg,4,28,5.0,17.1,1.5,79.3,4016,0
2018-11-01,2018-11-30,Thuringen,3,30,4.7,14.0,0.5,82.0,527936,0
2018-12-01,2018-12-31,Saarland,4,31,3.7,18.6,5.3,85.8,85623,0
2022-08-01,2022-08-31,Niedersachsen,2,31,20.7,13.1,1.2,62.4,1032694,69
2016-01-01,2016-01-31,Bayern,4,31,-2.1,11.2,4.1,87.5,2487176,0
2018-09-01,2018-09-30,Sachsen-Anhalt,3,30,16.8,16.2,1.3,64.6,456545,13
2019-03-01,2019-03-31,Thuringen,1,31,6.1,25.4,1.6,77.5,527936,0
2014-06-01,2014-06-30,Hessen,2,30,18.4,12.1,1.3,68.7,839306,8
2018-05-01,2018-05-31,Hamburg,1,31,16.7,17.7,0.9,70.4,4016,0
2021-11-01,2021-11-30,Saarland,3,30,4.3,12.9,2.1,88.1,87481,0
2013-05-01,2013-05-31,Bayern,1,31,10.0,11.6,7.8,85.8,2487176,10
2010-01-01,2010-01-31,Bayern,4,31,-5.5,12.1,1.8,95.1,2487176,0
2021-05-01,2021-05-31,Baden-Wurttemberg,1,31,10.8,17.3,4.0,80.7,1353043,2
2013-08-01,2013-08-31,Rheinland-Pfalz,2,31,18.3,11.6,1.9,72.6,805440,3
2018-08-01,2018-08-31,Bremen,2,31,19.7,19.0,1.4,67.7,461,0
2016-09-01,2016-09-30,Saarland,3,30,16.6,13.0,0.7,77.7,85623,0
2022-05-01,2022-05-31,Rheinland-Pfalz,1,31,14.7,16.3,1.7,75.8,807783,5
2018-01-01,2018-01-31,Baden-Wurttemberg,4,31,5.4,18.9,6.1,83.5,1352564,0
2019-09-01,2019-09-30,Sachsen-Anhalt,3,30,15.3,17.1,1.9,72.6,456545,5
2015-12-01,2015-12-31,Baden-Wurttemberg,4,31,6.1,14.0,1.8,85.8,1352564,0
2022-07-01,2022-07-31,Saarland,2,31,20.2,14.6,0.7,53.8,87481,8
2018-07-01,2018-07-31,Thuringen,2,31,20.2,13.0,1.0,70.9,527936,19
2020-06-01,2020-06-30,Schleswig-Holstein,2,30,16.0,19.9,2.6,80.5,162014,1
2013-06-01,2013-06-30,Mecklenburg-Vorpommern,2,30,15.3,19.7,2.3,78.6,490225,1
2013-07-01,2013-07-31,Saarland,2,31,19.5,13.2,1.7,71.9,85623,0
2016-07-01,2016-07-31,Nordrhein-Westfalen,2,31,18.2,17.9,1.3,79.9,849507,6
2011-08-01,2011-08-31,Sachsen-Anhalt,2,31,19.0,15.5,2.2,72.4,456545,1
2013-05-01,2013-05-31,Niedersachsen,1,31,12.2,15.7,3.6,84.6,1014470,4
2017-07-01,2017-07-31,Rheinland-Pfalz,2,31,19.1,16.2,3.5,81.2,805440,4
2017-10-01,2017-10-31,Mecklenburg-Vorpommern,3,31,12.0,29.7,3.9,83.7,490225,0
2013-09-01,2013-09-30,Hamburg,3,30,13.2,16.0,3.1,84.7,4016,0
2016-09-01,2016-09-30,Berlin,3,30,18.6,14.2,0.5,66.5,15752,0
2019-04-01,2019-04-30,Niedersachsen,1,30,9.6,15.8,0.9,67.8,1014470,63
2015-01-01,2015-01-31,Sachsen,4,31,1.7,23.4,2.7,88.6,495184,0
2016-10-01,2016-10-31,Rheinland-Pfalz,3,31,8.8,13.4,2.1,87.2,805440,0
2017-05-01,2017-05-31,Niedersachsen,1,31,13.5,19.3,2.5,82.8,1014470,1
2017-06-01,2017-06-30,Baden-Wurttemberg,2,30,19.5,14.9,2.2,76.3,1352564,4
2021-09-01,2021-09-30,Sachsen-Anhalt,3,30,16.3,14.2,1.0,70.0,460769,1
2017-11-01,2017-11-30,Niedersachsen,3,30,6.0,17.3,2.1,87.6,1014470,0
2020-09-01,2020-09-30,Hessen,3,30,17.5,11.3,1.4,73.6,839306,11
2018-01-01,2018-01-31,Nordrhein-Westfalen,4,31,5.3,23.6,3.5,82.2,849507,0
2018-09-01,2018-09-30,Thuringen,3,30,15.0,16.6,1.6,70.4,527936,3
2017-01-01,2017-01-31,Rheinland-Pfalz,4,31,-2.4,15.7,1.3,90.1,805440,0
2022-09-01,2022-09-30,Berlin,3,30,14.8,14.6,2.3,61.8,15776,0
2022-10-01,2022-10-31,Berlin,3,31,13.6,15.7,1.4,70.7,15776,0
2018-08-01,2018-08-31,Saarland,2,31,19.8,12.5,1.3,69.8,85623,0
2015-06-01,2015-06-30,Saarland,2,30,16.0,17.9,1.4,74.2,85623,0
2014-02-01,2014-02-28,Saarland,4,28,3.6,19.0,3.7,89.1,85623,0
2018-05-01,2018-05-31,Sachsen-Anhalt,1,31,17.2,16.3,0.6,72.0,456545,29
2019-07-01,2019-07-31,Saarland,2,31,19.3,12.8,1.1,68.9,85623,1
2019-01-01,2019-01-31,Rheinland-Pfalz,4,31,1.1,19.2,2.0,83.5,805440,0
2016-02-01,2016-02-29,Thuringen,4,29,2.6,20.1,2.2,85.5,527936,0
2015-07-01,2015-07-31,Brandenburg,2,31,19.9,23.5,2.4,63.6,1030796,71
2012-10-01,2012-10-31,Sachsen,3,31,8.4,15.7,1.1,81.2,495184,1
2018-10-01,2018-10-31,Schleswig-Holstein,3,31,11.3,22.6,0.9,79.9,162014,0
2022-07-01,2022-07-31,Berlin,2,31,20.7,17.7,1.5,51.9,15776,6
2019-03-01,2019-03-31,Sachsen-Anhalt,1,31,7.3,23.7,1.9,76.1,456545,3
2020-02-01,2020-02-29,Brandenburg,4,29,5.2,27.1,3.2,79.3,1030796,1
2010-06-01,2010-06-30,Thuringen,2,30,16.1,13.0,0.8,69.2,527936,9
2015-04-01,2015-04-30,Sachsen,1,30,8.4,19.8,1.3,73.0,495184,23
2012-12-01,2012-12-31,Brandenburg,4,31,0.4,20.8,1.7,91.3,1030796,0
2014-06-01,2014-06-30,Thuringen,2,30,15.4,13.0,1.2,73.3,527936,2
2017-10-01,2017-10-31,Sachsen,3,31,11.4,22.5,2.8,80.0,495184,0
2019-11-01,2019-11-30,Nordrhein-Westfalen,3,30,6.5,16.6,2.8,82.2,849507,0
2015-05-01,2015-05-31,Schleswig-Holstein,1,31,10.4,27.7,3.0,76.7,162014,0
2011-01-01,2011-01-31,Schleswig-Holstein,4,31,0.5,21.5,1.5,94.6,162014,0
2012-01-01,2012-01-31,Niedersachsen,4,31,1.5,26.0,2.6,87.9,1014470,0
2014-07-01,2014-07-31,Hessen,2,31,19.0,11.5,7.0,78.8,839306,0
2012-01-01,2012-01-31,Sachsen-Anhalt,4,31,1.3,25.1,2.5,86.7,456545,0
2022-06-01,2022-06-30,Sachsen,2,30,19.3,14.7,2.4,64.4,494914,42
2015-05-01,2015-05-31,Bremen,1,31,11.5,24.3,1.7,74.3,461,0
2017-10-01,2017-10-31,Sachsen-Anhalt,3,31,12.1,21.7,2.1,80.2,456545,1
2015-01-01,2015-01-31,Baden-Wurttemberg,4,31,2.0,17.3,4.0,88.2,1352564,0
2018-04-01,2018-04-30,Berlin,1,30,13.9,18.7,1.3,64.5,15752,0
2019-12-01,2019-12-31,Mecklenburg-Vorpommern,4,31,4.6,26.5,1.4,85.8,490225,1
2021-04-01,2021-04-30,Berlin,1,30,7.0,18.2,1.4,66.6,15776,1
2014-03-01,2014-03-31,Bremen,1,31,7.3,19.7,0.9,77.5,461,0
2019-03-01,2019-03-31,Mecklenburg-Vorpommern,1,31,6.0,30.8,2.4,83.1,490225,1
2012-08-01,2012-08-31,Hessen,2,31,19.9,11.3,2.0,79.3,839306,5
2014-01-01,2014-01-31,Saarland,4,31,2.9,16.2,2.6,91.0,85623,0
2019-10-01,2019-10-31,Mecklenburg-Vorpommern,3,31,11.0,24.5,2.9,83.9,490225,0
2011-01-01,2011-01-31,Niedersachsen,4,31,0.7,19.4,1.5,95.2,1014470,0
2021-06-01,2021-06-30,Hessen,2,30,19.6,10.2,4.0,80.3,841562,6
2020-12-01,2020-12-31,Niedersachsen,4,31,3.6,15.1,2.1,87.9,1014470,2
2021-12-01,2021-12-31,Hessen,4,31,3.9,14.7,3.0,87.1,841562,0
2019-06-01,2019-06-30,Bremen,2,30,18.7,18.3,2.4,80.4,461,0
2011-12-01,2011-12-31,Rheinland-Pfalz,4,31,3.7,22.0,6.1,92.8,805440,0
2022-04-01,2022-04-30,Baden-Wurttemberg,1,30,8.7,16.0,3.5,77.7,1353043,6
2012-03-01,2012-03-31,Berlin,1,31,6.8,18.9,0.4,76.0,15752,0
2018-12-01,2018-12-31,Berlin,4,31,4.3,19.3,2.0,83.6,15752,0
2012-01-01,2012-01-31,Mecklenburg-Vorpommern,4,31,1.6,29.0,2.4,86.3,490225,1
2018-01-01,2018-01-31,Berlin,4,31,3.6,21.5,2.4,79.8,15752,0
2016-01-01,2016-01-31,Rheinland-Pfalz,4,31,2.4,19.9,3.2,90.2,805440,1
2017-11-01,2017-11-30,Mecklenburg-Vorpommern,3,30,6.6,28.5,1.8,85.1,490225,0
2020-08-01,2020-08-31,Saarland,2,31,19.8,13.7,1.8,72.6,85623,3
2016-01-01,2016-01-31,Baden-Wurttemberg,4,31,2.2,17.5,3.6,89.1,1352564,0
2017-02-01,2017-02-28,Mecklenburg-Vorpommern,4,28,2.2,26.4,1.2,85.4,490225,0
2010-05-01,2010-05-31,Baden-Wurttemberg,1,31,11.2,14.3,4.0,81.9,1352564,0
2020-10-01,2020-10-31,Schleswig-Holstein,3,31,10.3,22.2,2.3,84.3,162014,0
2016-02-01,2016-02-29,Sachsen,4,29,3.5,23.4,2.3,81.2,495184,0
2012-07-01,2012-07-31,Sachsen,2,31,18.8,14.6,4.7,77.9,495184,4
2011-12-01,2011-12-31,Saarland,4,31,3.2,22.3,7.3,94.1,85623,0
2021-09-01,2021-09-30,Saarland,3,30,15.3,12.1,1.7,76.3,87481,0
2013-12-01,2013-12-31,Saarland,4,31,2.5,16.8,2.2,90.7,85623,0
2021-11-01,2021-11-30,Niedersachsen,3,30,6.8,15.6,1.5,85.2,1032694,1
2014-02-01,2014-02-28,Mecklenburg-Vorpommern,4,28,3.9,24.9,1.3,87.7,490225,0
2015-08-01,2015-08-31,Bremen,2,31,19.3,18.8,4.5,68.6,461,0
2014-07-01,2014-07-31,Schleswig-Holstein,2,31,19.3,18.0,2.4,76.5,162014,1
2011-10-01,2011-10-31,Bayern,3,31,6.3,11.4,4.2,83.2,2487176,1
2022-04-01,2022-04-30,Mecklenburg-Vorpommern,1,30,6.6,26.2,1.4,77.4,495207,5
2015-04-01,2015-04-30,Niedersachsen,1,30,8.1,21.4,1.0,71.9,1014470,15
2016-08-01,2016-08-31,Saarland,2,31,17.9,14.4,1.1,78.8,85623,1
2012-05-01,2012-05-31,Mecklenburg-Vorpommern,1,31,12.6,20.3,1.2,80.1,490225,5
2014-03-01,2014-03-31,Thuringen,1,31,6.6,15.3,0.5,73.1,527936,3
2022-02-01,2022-02-28,Sachsen-Anhalt,4,28,5.1,28.8,2.0,75.7,460769,0
2015-03-01,2015-03-31,Brandenburg,1,31,5.7,23.3,1.5,75.9,1030796,4
2020-05-01,2020-05-31,Sachsen-Anhalt,1,31,11.9,16.4,1.2,75.7,456545,4
2011-01-01,2011-01-31,Nordrhein-Westfalen,4,31,1.7,19.2,2.6,93.9,849507,0
2010-11-01,2010-11-30,Bayern,3,30,2.1,13.1,2.2,91.4,2487176,0
2018-04-01,2018-04-30,Saarland,1,30,12.0,16.6,1.8,75.5,85623,0
2013-08-01,2013-08-31,Schleswig-Holstein,2,31,17.3,18.6,1.7,77.1,162014,0
2017-11-01,2017-11-30,Sachsen,3,30,5.2,18.9,2.6,83.4,495184,0
2015-11-01,2015-11-30,Nordrhein-Westfalen,3,30,9.1,28.9,3.7,82.4,849507,0
2015-04-01,2015-04-30,Sachsen-Anhalt,1,30,8.8,20.6,0.9,70.6,456545,13
2018-05-01,2018-05-31,Bayern,1,31,14.2,9.6,3.9,81.5,2487176,16
2020-04-01,2020-04-30,Brandenburg,1,30,10.1,15.6,0.3,66.5,1030796,94
